,user_id,merchant_id,coupon_value,three_trx,five_trx
1930,193128,531400,25000,0,0
1931,617580,404793,25000,0,0
1932,283391,324950,25000,0,0
1933,100519,227212,25000,0,0
1934,256610,404793,25000,0,0
1935,759303,002940,25000,0,0
1936,176173,324950,25000,1,0
1937,708686,518674,25000,0,0
1938,449653,920229,25000,0,0
1939,606981,571603,25000,0,0
1940,497709,324950,25000,1,0
1941,207949,166745,25000,0,0
1942,042463,629060,25000,0,0
1943,768927,175577,25000,0,0
1944,781190,841900,25000,0,0
1945,510430,531400,25000,0,0
1946,532034,531400,25000,0,0
1947,073604,404793,25000,0,0
1948,414986,629060,25000,0,0
1949,236192,404793,25000,0,0
1950,500101,404793,25000,0,0
1951,848973,531400,25000,0,0
1952,109282,074426,25000,0,0
1953,538000,666703,25000,0,0
1954,777433,531400,25000,0,0
1955,290547,817754,25000,0,0
1956,130825,841900,25000,0,0
1957,437014,074426,25000,0,0
1958,269846,074426,25000,0,0
1959,806587,324950,25000,0,0
1960,124970,882078,25000,0,0
1961,954451,531400,25000,0,0
1962,291272,882078,25000,0,0
1963,561944,629060,25000,0,0
1964,673095,175577,25000,0,0
1965,171864,531400,25000,0,0
1966,157436,324950,25000,0,0
1967,253280,899747,25000,0,0
1968,768971,662900,25000,0,0
1969,400327,404793,25000,0,0
1970,839365,404793,25000,0,0
1971,562257,666703,25000,0,0
1972,894712,404793,25000,0,0
1973,708004,899747,25000,0,0
1974,193685,841900,25000,0,0
1975,265342,404793,25000,0,0
1976,450702,531400,25000,0,0
1977,304300,404793,25000,0,0
1978,439224,404793,25000,0,0
1979,112160,899747,25000,0,0
1980,244140,531400,25000,0,0
1981,050336,227212,25000,0,0
1982,669627,920229,25000,0,0
1983,968402,404793,25000,0,0
1984,292044,074426,25000,0,0
1985,880992,175577,25000,0,0
1986,115123,666703,25000,0,0
1987,723818,404793,25000,0,0
1988,600101,404793,25000,1,0
1989,413636,531400,25000,0,0
1990,477316,531400,25000,0,0
1991,783096,841900,25000,0,0
1992,716594,403849,25000,0,0
1993,575288,404793,25000,0,0
1994,995783,016153,25000,0,0
1995,741049,324950,25000,0,0
1996,231704,324950,25000,0,0
1997,781885,074426,25000,0,0
1998,110264,899747,25000,0,0
1999,039856,311420,25000,1,0
2000,534762,899747,25000,0,0
2001,645377,571603,25000,0,0
2002,306840,324950,25000,0,0
2003,834092,403849,25000,0,0
2004,360290,531400,25000,0,0
2005,361537,531400,25000,0,0
2006,062563,002940,25000,0,0
2007,852348,404793,25000,0,0
2008,049937,324950,25000,0,0
2009,134122,403849,25000,0,0
2010,857972,531400,25000,0,0
2011,126391,404793,25000,0,0
2012,905303,403849,25000,1,1
2013,266588,227212,25000,0,0
2014,852943,404793,25000,0,0
2015,279824,403849,25000,0,0
2016,069630,404793,25000,0,0
2017,823080,415702,25000,0,0
2018,042631,531400,25000,0,0
2019,096404,404793,25000,0,0
2020,774892,404793,25000,0,0
2021,457161,404793,25000,0,0
2022,421350,404793,25000,0,0
2023,626585,404793,25000,0,0
2024,352603,531400,25000,0,0
2025,510315,841900,25000,0,0
2026,363024,899747,25000,0,0
2027,039874,404793,25000,0,0
2028,483598,166745,25000,0,0
2029,989718,899747,25000,0,0
2030,775123,324950,25000,0,0
2031,299527,324950,25000,0,0
2032,686300,016153,25000,0,0
2033,075738,404793,25000,0,0
2034,791501,404793,25000,0,0
2035,434197,571603,25000,0,0
2036,506400,324950,25000,0,0
2037,873680,355706,25000,0,0
2038,052931,074426,25000,0,0
2039,277587,817754,25000,0,0
2040,839538,531400,25000,0,0
2041,537260,518674,25000,0,0
2042,215341,376444,25000,0,0
2043,872660,324950,25000,0,0
2044,573393,531400,25000,0,0
2045,929794,531400,25000,0,0
2046,850992,855467,25000,0,0
2047,773538,324950,25000,0,0
2048,011149,531400,25000,0,0
2049,438364,074426,25000,0,0
2050,797384,416562,25000,0,0
2051,927634,002940,25000,0,0
2052,651764,324950,25000,0,0
2053,315632,531400,25000,0,0
2054,173847,531400,25000,0,0
2055,466074,404793,25000,0,0
2056,456611,403849,25000,0,0
2057,673317,629060,25000,0,0
2058,131926,105870,25000,0,0
2059,923822,324950,25000,0,0
2060,019121,324950,25000,0,0
2061,323817,002940,25000,0,0
2062,412891,571603,25000,0,0
2063,732255,404793,25000,0,0
2064,191378,002940,25000,0,0
2065,873461,629060,25000,0,0
2066,884970,531400,25000,0,0
2067,537163,403849,25000,0,0
2068,856880,002940,25000,0,0
2069,209041,841900,25000,0,0
2070,817610,002940,25000,0,0
2071,002323,404793,25000,0,0
2072,917405,311420,25000,0,0
2073,507951,404793,25000,0,0
2074,410135,002940,25000,0,0
2075,970325,275589,25000,0,0
2076,254763,531400,25000,0,0
2077,791962,404793,25000,0,0
2078,645902,571603,25000,0,0
2079,398783,002940,25000,0,0
2080,830921,074426,25000,0,0
2081,328551,227212,25000,0,0
2082,305054,882078,25000,0,0
2083,862512,324950,25000,0,0
2084,911926,404793,25000,0,0
2085,257621,324950,25000,0,0
2086,083753,324950,25000,0,0
2087,630198,899747,25000,0,0
2088,512721,227212,25000,0,0
2089,829724,002940,25000,1,1
2090,031432,415702,25000,0,0
2091,731580,403849,25000,1,0
2092,248635,531400,25000,0,0
2093,319816,404793,25000,0,0
2094,878153,016153,25000,0,0
2095,124180,404793,25000,0,0
2096,411443,404793,25000,0,0
2097,902920,666703,25000,0,0
2098,505087,404793,25000,0,0
2099,148873,324950,25000,0,0
2100,182821,899747,25000,0,0
2101,942356,074426,25000,0,0
2102,777332,403849,25000,0,0
2103,419233,324950,25000,0,0
2104,652703,016153,25000,0,0
2105,572478,016153,25000,0,0
2106,529092,899747,25000,0,0
2107,819262,841900,25000,0,0
2108,116792,531400,25000,0,0
2109,894875,002940,25000,0,0
2110,763495,311933,25000,0,0
2111,131571,531400,25000,0,0
2112,839492,843869,25000,0,0
2113,836721,002940,25000,0,0
2114,659191,899747,25000,0,0
2115,053963,324950,25000,0,0
2116,882105,324950,25000,0,0
2117,082762,074426,25000,0,0
2118,616165,355706,25000,0,0
2119,218293,074426,25000,0,0
2120,323905,403849,25000,0,0
2121,092610,841900,25000,0,0
2122,883418,403849,25000,0,0
2123,738465,404793,25000,0,0
2124,597696,324950,25000,0,0
2125,999704,531400,25000,0,0
2126,487452,571603,25000,0,0
2127,880657,324950,25000,0,0
2128,298020,166745,25000,0,0
2129,239517,404793,25000,0,0
2130,750425,404793,25000,0,0
2131,670253,404793,25000,0,0
2132,996076,571603,25000,0,0
2133,166417,531400,25000,0,0
2134,728014,407034,25000,0,0
2135,517520,002940,25000,0,0
2136,552537,404793,25000,0,0
2137,250000,407034,25000,0,0
2138,370023,404793,25000,0,0
2139,005575,404793,25000,0,0
2140,361961,404793,25000,0,0
2141,535661,531400,25000,0,0
2142,233945,531400,25000,0,0
2143,511058,002940,25000,0,0
2144,624433,355706,25000,0,0
2145,521044,002940,25000,0,0
2146,817122,531400,25000,0,0
2147,378123,403849,25000,0,0
2148,017093,846880,25000,0,0
2149,855643,666703,25000,0,0
2150,273910,324950,25000,0,1
2151,983963,002940,25000,0,0
2152,782056,899747,25000,0,0
2153,390284,531400,25000,0,0
2154,800930,227212,25000,0,0
2155,735871,882078,25000,0,0
2156,645746,531400,25000,0,0
2157,522914,571603,25000,1,0
2158,283695,571603,25000,0,0
2159,964734,649549,25000,0,0
2160,404825,016153,25000,0,0
2161,030933,074426,25000,0,0
2162,017331,324950,25000,0,0
2163,145492,882078,25000,1,0
2164,230683,841900,25000,0,0
2165,893694,531400,25000,0,0
2166,250964,016153,25000,0,0
2167,618060,404793,25000,0,0
2168,326859,571603,25000,0,0
2169,663885,841900,25000,0,0
2170,056643,404793,25000,0,0
2171,610186,227212,25000,0,0
2172,912432,531400,25000,0,0
2173,467583,324950,25000,0,0
2174,860567,404793,25000,0,0
2175,563343,571603,25000,0,0
2176,580572,404793,25000,0,0
2177,288459,531400,25000,0,0
2178,132665,016153,25000,0,0
2179,806108,404793,25000,0,0
2180,471217,002940,25000,0,0
2181,327544,817754,25000,0,0
2182,724200,531400,25000,0,0
2183,496481,666703,25000,0,0
2184,198835,841900,25000,1,0
2185,816273,841900,25000,0,0
2186,165342,404793,25000,0,0
2187,166521,841900,25000,1,1
2188,375968,227212,25000,0,0
2189,957853,404793,25000,0,0
2190,580990,404793,25000,0,0
2191,606543,376444,25000,0,0
2192,004394,571603,25000,0,0
2193,297242,016153,25000,0,0
2194,000501,531400,25000,0,0
2195,706145,324950,25000,0,0
2196,997504,403849,25000,0,0
2197,438217,404793,25000,0,0
2198,510282,571603,25000,0,0
2199,984376,404793,25000,0,0
2200,794722,404793,25000,0,0
2201,051913,629060,25000,0,0
2202,512720,403849,25000,0,0
2203,302685,324950,25000,0,0
2204,987670,899747,25000,0,0
2205,835840,404793,25000,0,0
2206,296952,324950,25000,0,0
2207,523395,166745,25000,0,0
2208,845352,404793,25000,0,0
2209,959327,518674,25000,0,0
2210,488201,074426,25000,0,0
2211,255011,166745,25000,0,0
2212,671614,074426,25000,1,0
2213,822843,404793,25000,0,0
2214,090912,074426,25000,0,0
2215,689889,002940,25000,0,0
2216,808565,074426,25000,0,0
2217,507121,415702,25000,0,0
2218,375403,311933,25000,0,0
2219,736372,002940,25000,0,0
2220,645934,404793,25000,0,0
2221,486385,002940,25000,0,0
2222,921883,843869,25000,0,0
2223,863058,404793,25000,0,0
2224,251512,571603,25000,0,0
2225,144611,531400,25000,0,0
2226,556946,593524,25000,0,0
2227,616201,403849,25000,0,0
2228,750344,324950,25000,0,0
2229,163604,403849,25000,0,0
2230,898780,403849,25000,0,0
2231,834688,016153,25000,0,0
2232,620037,899747,25000,0,0
2233,236601,403849,25000,0,0
2234,029095,324950,25000,0,0
2235,544828,324950,25000,0,0
2236,062573,002940,25000,0,0
2237,320091,324950,25000,0,0
2238,714207,404793,25000,0,0
2239,760760,531400,25000,0,0
2240,937469,841900,25000,0,0
2241,086907,404793,25000,0,0
2242,580835,404793,25000,0,0
2243,914148,571603,25000,0,0
2244,035140,899747,25000,0,0
2245,074806,404793,25000,0,0
2246,151220,841900,25000,0,0
2247,869014,016153,25000,0,0
2248,623653,531400,25000,0,0
2249,832585,531400,25000,0,0
2250,917674,817754,25000,0,0
2251,331634,404793,25000,0,0
2252,696151,629060,25000,0,0
2253,594603,355706,25000,0,0
2254,501136,404793,25000,1,0
2255,367428,404793,25000,1,0
2256,959361,899747,25000,0,0
2257,631260,404793,25000,0,0
2258,761184,227212,25000,0,0
2259,596340,531400,25000,0,0
2260,590693,166745,25000,0,0
2261,619944,403849,25000,0,0
2262,506217,518674,25000,0,0
2263,443777,016153,25000,0,0
2264,146821,227212,25000,0,0
2265,124473,899747,25000,0,0
2266,681957,571603,25000,0,0
2267,369031,899747,25000,0,0
2268,449540,571603,25000,0,0
2269,014524,531400,25000,0,0
2270,294535,002940,25000,0,0
2271,403561,404793,25000,0,0
2272,693283,531400,25000,0,0
2273,175414,074426,25000,1,0
2274,040994,016153,25000,0,0
2275,537352,016153,25000,0,0
2276,882925,324950,25000,0,0
2277,022066,324950,25000,1,0
2278,496923,404793,25000,0,0
2279,016960,403849,25000,0,0
2280,327483,355706,25000,0,0
2281,598222,355706,25000,0,0
2282,987764,404793,25000,0,0
2283,958345,531400,25000,0,0
2284,828538,376444,25000,0,0
2285,079372,002940,25000,0,0
2286,187475,175577,25000,0,0
2287,633286,002940,25000,0,0
2288,249063,531400,25000,0,0
2289,929895,407034,25000,0,0
2290,865821,841900,25000,0,0
2291,966004,571603,25000,0,0
2292,073136,324950,25000,0,0
2293,046799,074426,25000,0,0
2294,350860,531400,25000,0,0
2295,080358,016153,25000,0,0
2296,098530,841900,25000,0,0
2297,561749,906078,25000,0,0
2298,146660,016153,25000,0,0
2299,342567,016153,25000,0,0
2300,649775,002940,25000,0,0
2301,660691,002940,25000,0,0
2302,529323,227212,25000,0,0
2303,746465,404793,25000,0,0
2304,895090,841900,25000,0,0
2305,716972,531400,25000,0,0
2306,395645,843869,25000,0,0
2307,688290,403849,25000,0,0
2308,346980,899747,25000,0,0
2309,060369,002940,25000,0,0
2310,212667,324950,25000,0,0
2311,391681,404793,25000,0,0
2312,861762,227212,25000,0,0
2313,007862,899747,25000,0,0
2314,747988,531400,25000,0,0
2315,185745,404793,25000,0,0
2316,770557,531400,25000,0,0
2317,715885,016153,25000,0,0
2318,655200,404793,25000,0,0
2319,204173,855467,25000,0,0
2320,948723,531400,25000,0,0
2321,990427,531400,25000,0,0
2322,608629,404793,25000,0,0
2323,435242,324950,25000,0,0
2324,029942,074426,25000,0,0
2325,284543,016153,25000,0,0
2326,059693,074426,25000,0,0
2327,152830,324950,25000,0,0
2328,087739,817754,25000,0,0
2329,562610,531400,25000,0,0
2330,236472,841900,25000,0,0
2331,513863,407034,25000,0,0
2332,438244,841900,25000,0,0
2333,004554,571603,25000,0,0
2334,408745,002940,25000,0,0
2335,853201,404793,25000,0,0
2336,509353,404793,25000,0,0
2337,601541,404793,25000,0,0
2338,137464,324950,25000,0,0
2339,076112,531400,25000,0,0
2340,535306,324950,25000,0,0
2341,523810,404793,25000,0,0
2342,350945,074426,25000,0,0
2343,066144,002940,25000,0,0
2344,678930,324950,25000,0,0
2345,468054,629060,25000,0,0
2346,742792,571603,25000,0,0
2347,610234,662900,25000,0,0
2348,723132,407034,25000,0,0
2349,461795,899747,25000,0,0
2350,525945,302065,25000,0,0
2351,429142,227212,25000,0,0
2352,258595,531400,25000,0,0
2353,718834,841900,25000,0,0
2354,757721,841900,25000,0,0
2355,244643,311420,25000,0,0
2356,367961,531400,25000,0,0
2357,150233,403849,25000,0,0
2358,964904,227212,25000,0,0
2359,353398,074426,25000,0,0
2360,562358,629060,25000,0,0
2361,087389,002940,25000,0,0
2362,581063,407034,25000,0,0
2363,072231,404793,25000,0,0
2364,575034,531400,25000,0,0
2365,167453,531400,25000,0,0
2366,593953,404793,25000,0,0
2367,942195,571603,25000,0,0
2368,527102,841900,25000,0,0
2369,249083,227212,25000,0,0
2370,377234,404793,25000,0,0
2371,432135,404793,25000,0,0
2372,182538,002940,25000,0,0
2373,171839,899747,25000,0,0
2374,635690,404793,25000,0,0
2375,411048,311420,25000,0,0
2376,181996,227212,25000,0,0
2377,066137,404793,25000,0,0
2378,380755,002940,25000,0,0
2379,576527,404793,25000,0,0
2380,590305,571603,25000,0,0
2381,886155,404793,25000,0,0
2382,263571,403849,25000,0,0
2383,073333,404793,25000,1,0
2384,325023,841900,25000,0,0
2385,932773,882078,25000,0,0
2386,182083,531400,25000,0,0
2387,793046,899747,25000,0,0
2388,596533,841900,25000,0,0
2389,306302,227212,25000,0,0
2390,684278,841900,25000,0,0
2391,214205,016153,25000,0,0
2392,492783,666703,25000,0,0
2393,114490,404793,25000,0,0
2394,123932,841900,25000,0,0
2395,048093,404793,25000,1,0
2396,976779,531400,25000,0,0
2397,219950,571603,25000,0,0
2398,605055,531400,25000,0,0
2399,861280,016153,25000,0,0
2400,959433,403849,25000,0,0
2401,353523,841900,25000,0,0
2402,362090,404793,25000,1,0
2403,224554,531400,25000,0,0
2404,313176,227212,25000,0,0
2405,000243,531400,25000,0,0
2406,482604,404793,25000,0,0
2407,520214,404793,25000,0,0
2408,216648,324950,25000,0,0
2409,936470,531400,25000,0,0
2410,131911,227212,25000,0,0
2411,244293,415702,25000,0,0
2412,769205,311420,25000,0,0
2413,157055,404793,25000,0,0
2414,867048,324950,25000,0,0
2415,042047,324950,25000,0,0
2416,503574,404793,25000,0,0
2417,220061,404793,25000,0,0
2418,318848,841900,25000,0,0
2419,544615,355706,25000,0,0
2420,115968,617876,25000,0,0
2421,910762,531400,25000,0,0
2422,195122,531400,25000,0,0
2423,016212,531400,25000,0,0
2424,651016,629060,25000,0,0
2425,502554,843869,25000,0,0
2426,600853,531400,25000,0,0
2427,929282,629060,25000,0,0
2428,995002,531400,25000,0,0
2429,474870,571603,25000,0,0
2430,812845,531400,25000,0,0
2431,032232,666703,25000,0,0
2432,527814,324950,25000,0,0
2433,622530,074426,25000,0,0
2434,125619,841900,25000,0,0
2435,878253,531400,25000,1,0
2436,075090,324950,25000,0,0
2437,716271,899747,25000,0,0
2438,585103,899747,25000,0,0
2439,686856,324950,25000,1,1
2440,872537,324950,25000,0,0
2441,525399,074426,25000,0,0
2442,032140,571603,25000,0,0
2443,159055,404793,25000,0,0
2444,233453,105870,25000,0,0
2445,613614,841900,25000,1,0
2446,093410,403849,25000,0,0
2447,364563,841900,25000,1,1
2448,246352,016153,25000,0,0
2449,104682,846880,25000,0,0
2450,005133,629060,25000,0,0
2451,807167,404793,25000,0,0
2452,200985,658432,25000,0,0
2453,886794,531400,25000,0,0
2454,373233,074426,25000,0,0
2455,454300,311933,25000,0,0
2456,246856,404793,25000,0,0
2457,375644,404793,25000,0,0
2458,619741,404793,25000,0,0
2459,939734,166745,25000,0,0
2460,344875,841900,25000,0,0
2461,443044,324950,25000,0,0
2462,852613,403849,25000,0,0
2463,159014,324950,25000,0,0
2464,516525,531400,25000,0,0
2465,884889,403849,25000,0,0
2466,526601,404793,25000,0,0
2467,550083,227212,25000,0,0
2468,649432,841900,25000,0,0
2469,607175,324950,25000,0,0
2470,871052,175577,25000,0,0
2471,674915,403849,25000,0,0
2472,069508,531400,25000,0,0
2473,951184,016153,25000,0,0
2474,750586,531400,25000,0,0
2475,131447,855467,25000,0,0
2476,752022,404793,25000,0,0
2477,647564,403849,25000,1,0
2478,793140,531400,25000,0,0
2479,343830,324950,25000,0,0
2480,367473,415702,25000,0,0
2481,362365,403849,25000,0,0
2482,091967,531400,25000,0,0
2483,860816,531400,25000,0,0
2484,685180,324950,25000,0,0
2485,208681,662900,25000,0,0
2486,095981,404793,25000,0,0
2487,794635,324950,25000,0,0
2488,128832,899747,25000,0,0
2489,039096,016153,25000,0,0
2490,499950,227212,25000,0,0
2491,557841,415702,25000,0,0
2492,891363,403849,25000,0,0
2493,343960,324950,25000,0,0
2494,319002,855467,25000,0,0
2495,160451,404793,25000,0,0
2496,250144,324950,25000,0,0
2497,142951,841900,25000,0,0
2498,755572,531400,25000,0,0
2499,970039,531400,25000,0,0
2500,193623,899747,25000,0,0
2501,345990,376444,25000,0,0
2502,109012,531400,25000,0,0
2503,235964,531400,25000,0,0
2504,050167,324950,25000,0,0
2505,227605,002940,25000,0,0
2506,640157,817754,25000,0,0
2507,818226,074426,25000,0,0
2508,177101,404793,25000,0,0
2509,195276,531400,25000,0,0
2510,247950,404793,25000,0,0
2511,061065,407034,25000,0,0
2512,661885,855467,25000,0,0
2513,809060,404793,25000,0,0
2514,321371,227212,25000,0,0
2515,872445,016153,25000,0,0
2516,752759,404793,25000,0,0
2517,370882,404793,25000,0,0
2518,127537,531400,25000,0,0
2519,412392,531400,25000,0,0
2520,532673,074426,25000,1,0
2521,351589,166745,25000,0,0
2522,166611,404793,25000,0,0
2523,048535,403849,25000,0,0
2524,364051,899747,25000,0,0
2525,544224,531400,25000,0,0
2526,586888,074426,25000,0,0
2527,932213,324950,25000,0,0
2528,107003,841900,25000,0,0
2529,342777,629060,25000,0,0
2530,958210,817754,25000,0,0
2531,644060,846880,25000,0,0
2532,368514,899747,25000,0,0
2533,455436,899747,25000,0,0
2534,705465,407034,25000,0,0
2535,167340,817754,25000,0,0
2536,975008,629060,25000,0,0
2537,853773,227212,25000,0,0
2538,262904,002940,25000,0,0
2539,681194,531400,25000,0,0
2540,293824,324950,25000,0,0
2541,457615,324950,25000,0,0
2542,023745,074426,25000,0,0
2543,409387,403849,25000,0,0
2544,892083,531400,25000,0,0
2545,620183,016153,25000,0,0
2546,835601,002940,25000,0,0
2547,222563,899747,25000,0,0
2548,273474,404793,25000,0,0
2549,828940,531400,25000,0,0
2550,696820,324950,25000,0,0
2551,369364,404793,25000,0,0
2552,795185,531400,25000,0,0
2553,460263,571603,25000,0,0
2554,127022,175577,25000,0,0
2555,925175,404793,25000,0,0
2556,591002,571603,25000,0,0
2557,656620,002940,25000,0,0
2558,658056,531400,25000,0,0
2559,191774,227212,25000,0,0
2560,029905,404793,25000,0,0
2561,681624,376444,25000,0,0
2562,693080,531400,25000,0,0
2563,892446,074426,25000,0,0
2564,184610,324950,25000,0,0
2565,526013,324950,25000,0,0
2566,942671,074426,25000,1,0
2567,347745,016153,25000,1,1
2568,887114,920229,25000,0,0
2569,347028,297982,25000,0,0
2570,400290,404793,25000,0,0
2571,761047,074426,25000,0,0
2572,662526,571603,25000,0,0
2573,945601,531400,25000,0,0
2574,224708,404793,25000,0,0
2575,065110,227212,25000,0,0
2576,875211,324950,25000,0,0
2577,833575,531400,25000,0,0
2578,489475,531400,25000,0,0
2579,857152,404793,25000,0,0
2580,329491,841900,25000,0,0
2581,359238,629060,25000,0,0
2582,540281,355706,25000,0,0
2583,391163,404793,25000,0,0
2584,749696,324950,25000,0,0
2585,474430,571603,25000,0,0
2586,835691,899747,25000,0,0
2587,110780,531400,25000,0,0
2588,987430,016153,25000,0,0
2589,182791,407034,25000,0,0
2590,501293,311933,25000,0,0
2591,303499,629060,25000,0,0
2592,258772,002940,25000,0,0
2593,972764,531400,25000,0,0
2594,655474,324950,25000,0,0
2595,705152,404793,25000,0,0
2596,667341,531400,25000,0,0
2597,334692,404793,25000,0,0
2598,355658,404793,25000,0,0
2599,229475,324950,25000,0,0
2600,915828,002940,25000,0,0
2601,101893,843869,25000,1,0
2602,090811,531400,25000,0,0
2603,376025,002940,25000,0,0
2604,306303,571603,25000,0,0
2605,095029,531400,25000,0,0
2606,149916,404793,25000,0,0
2607,540261,404793,25000,0,0
2608,129842,666703,25000,0,0
2609,000231,531400,25000,0,0
2610,915773,324950,25000,0,0
2611,919240,227212,25000,0,0
2612,755114,404793,25000,0,0
2613,582224,899747,25000,0,0
2614,560560,324950,25000,0,0
2615,915734,531400,25000,0,0
2616,948575,571603,25000,0,0
2617,307893,404793,25000,0,0
2618,941985,629060,25000,0,0
2619,726401,571603,25000,0,0
2620,211734,403849,25000,0,0
2621,388546,531400,25000,0,0
2622,758682,324950,25000,0,0
2623,993012,404793,25000,0,0
2624,799589,666703,25000,0,0
2625,480428,531400,25000,0,0
2626,938467,571603,25000,0,0
2627,370060,841900,25000,0,0
2628,478740,074426,25000,0,0
2629,194453,166745,25000,0,0
2630,904373,899747,25000,0,0
2631,559741,531400,25000,0,0
2632,314142,404793,25000,0,0
2633,710199,531400,25000,0,0
2634,168123,415702,25000,0,0
2635,925450,324950,25000,0,0
2636,624932,571603,25000,0,0
2637,824969,404793,25000,0,0
2638,584622,531400,25000,0,0
2639,951022,404793,25000,0,0
2640,052521,403849,25000,0,0
2641,951970,324950,25000,0,0
2642,755064,899747,25000,0,0
2643,180543,404793,25000,0,0
2644,936022,175577,25000,0,0
2645,397301,404793,25000,0,0
2646,793473,531400,25000,0,0
2647,033014,531400,25000,0,0
2648,593940,324950,25000,0,0
2649,102406,899747,25000,0,0
2650,026717,403849,25000,0,0
2651,470931,324950,25000,0,0
2652,565909,267490,25000,0,0
2653,079642,531400,25000,0,0
2654,959125,571603,25000,0,0
2655,468875,404793,25000,0,0
2656,363168,662900,25000,0,0
2657,452390,899747,25000,0,0
2658,795569,404793,25000,0,0
2659,958397,531400,25000,0,0
2660,822402,404793,25000,0,0
2661,532824,002940,25000,0,0
2662,023273,531400,25000,0,0
2663,006921,841900,25000,0,0
2664,569371,403849,25000,0,0
2665,489145,841900,25000,0,0
2666,543104,404793,25000,0,0
2667,641123,531400,25000,0,0
2668,093694,841900,25000,0,0
2669,091882,531400,25000,0,0
2670,260101,227212,25000,0,0
2671,022462,666703,25000,0,0
2672,128751,311933,25000,0,0
2673,254906,227212,25000,0,0
2674,104214,403849,25000,0,0
2675,171126,404793,25000,0,0
2676,625869,175577,25000,0,0
2677,412602,571603,25000,1,0
2678,915237,843869,25000,0,0
2679,383556,324950,25000,0,0
2680,565313,571603,25000,0,0
2681,853659,571603,25000,0,0
2682,857642,403849,25000,0,0
2683,457147,074426,25000,0,0
2684,732921,531400,25000,0,0
2685,863790,324950,25000,0,0
2686,425964,404793,25000,0,0
2687,760293,074426,25000,0,0
2688,413253,899747,25000,0,0
2689,284779,002940,25000,1,0
2690,915006,324950,25000,0,0
2691,071593,531400,25000,0,0
2692,326084,355706,25000,0,0
2693,284698,404793,25000,0,0
2694,592095,324950,25000,0,0
2695,341861,404793,25000,0,0
2696,145141,571603,25000,0,0
2697,153820,531400,25000,0,0
2698,399594,324950,25000,0,0
2699,289678,166745,25000,0,0
2700,276996,841900,25000,0,0
2701,879000,629060,25000,0,0
2702,961597,074426,25000,0,0
2703,121812,666703,25000,0,0
2704,163192,175577,25000,0,0
2705,553893,002940,25000,0,0
2706,709105,899747,25000,0,0
2707,259116,355706,25000,0,0
2708,412684,324950,25000,0,0
2709,827402,531400,25000,0,0
2710,952573,531400,25000,0,0
2711,597328,002940,25000,0,0
2712,120542,175577,25000,0,0
2713,671390,404793,25000,0,0
2714,683838,846880,25000,0,0
2715,955244,404793,25000,0,0
2716,586602,882078,25000,0,0
2717,703586,531400,25000,0,0
2718,898324,404793,25000,0,0
2719,268153,324950,25000,0,0
2720,787158,324950,25000,0,0
2721,661235,404793,25000,0,0
2722,442664,404793,25000,0,0
2723,562331,002940,25000,0,0
2724,331500,899747,25000,0,0
2725,892074,531400,25000,0,0
2726,229770,324950,25000,0,0
2727,038982,324950,25000,0,0
2728,024002,324950,25000,0,0
2729,228105,666703,25000,0,0
2730,083502,666703,25000,0,0
2731,514883,404793,25000,0,0
2732,956390,531400,25000,0,0
2733,817794,002940,25000,0,0
2734,953484,841900,25000,0,0
2735,800813,571603,25000,0,0
2736,881695,227212,25000,0,0
2737,142130,324950,25000,0,0
2738,564265,841900,25000,0,0
2739,222023,841900,25000,0,0
2740,067954,227212,25000,0,0
2741,189822,324950,25000,0,0
2742,761573,404793,25000,0,0
2743,086351,074426,25000,0,0
2744,196433,297982,25000,0,0
2745,609271,355706,25000,0,0
2746,771582,404793,25000,0,0
2747,384971,324950,25000,0,0
2748,519894,841900,25000,0,0
2749,556906,531400,25000,0,0
2750,384663,324950,25000,0,0
2751,142823,404793,25000,0,0
2752,447162,404793,25000,0,0
2753,464322,403849,25000,0,0
2754,849831,404793,25000,0,0
2755,968700,843869,25000,0,0
2756,689241,074426,25000,0,0
2757,258449,841900,25000,0,0
2758,728100,841900,25000,0,0
2759,482058,841900,25000,0,0
2760,984193,841900,25000,0,0
2761,795611,404793,25000,0,0
2762,816488,404793,25000,0,0
2763,938634,817754,25000,0,0
2764,788085,518674,25000,0,0
2765,975786,002940,25000,0,0
2766,139213,531400,25000,0,0
2767,088214,531400,25000,0,0
2768,158790,105870,25000,1,0
2769,746417,531400,25000,1,0
2770,251597,666703,25000,0,0
2771,555541,227212,25000,0,0
2772,767000,629060,25000,0,0
2773,459423,403849,25000,0,0
2774,980782,531400,25000,0,0
2775,898951,571603,25000,0,0
2776,913664,531400,25000,0,0
2777,796222,002940,25000,0,0
2778,434464,629060,25000,0,0
2779,765623,403849,25000,0,0
2780,368683,355706,25000,0,0
2781,313248,074426,25000,0,0
2782,477544,571603,25000,0,0
2783,925502,882078,25000,0,0
2784,779985,658432,25000,0,0
2785,038135,403849,25000,0,0
2786,323962,531400,25000,0,0
2787,186857,899747,25000,0,0
2788,702212,074426,25000,0,0
2789,535342,002940,25000,0,0
2790,299211,074426,25000,0,0
2791,533815,531400,25000,0,0
2792,989633,403849,25000,0,0
2793,995157,074426,25000,0,0
2794,654948,571603,25000,0,0
2795,539707,311420,25000,0,0
2796,688220,899747,25000,0,0
2797,580649,404793,25000,0,0
2798,560002,531400,25000,0,0
2799,311931,841900,25000,0,0
2800,048003,841900,25000,0,0
2801,182715,016153,25000,0,0
2802,200711,531400,25000,0,0
